   39.645  142.619   35.500  -36.500     0.046431   30.447
   39.640  142.619   36.000  -36.500     0.041272   30.447
   39.636  142.619   36.500  -36.500     0.036113   30.447
   39.631  142.619   37.000  -36.500     0.030954   30.447
   39.627  142.618   37.500  -36.500     0.025795   30.447
   40.301  142.655  -37.500  -36.000     0.053720   30.317
   40.297  142.654  -37.000  -36.000     0.064464   30.317
   40.292  142.654  -36.500  -36.000     0.075208   30.317
   40.288  142.654  -36.000  -36.000     0.085952   30.317
   40.283  142.654  -35.500  -36.000     0.096696   30.317
   40.279  142.654  -35.000  -36.000     0.107440   30.317
   40.274  142.653  -34.500  -36.000     0.117432   30.317
   40.270  142.653  -34.000  -36.000     0.127424   30.317
   40.265  142.653  -33.500  -36.000     0.137416   30.317
   40.261  142.653  -33.000  -36.000     0.147408   30.317
   40.256  142.653  -32.500  -36.000     0.157400   30.317
   40.252  142.652  -32.000  -36.000     0.167392   30.317
   40.247  142.652  -31.500  -36.000     0.177384   30.317
   40.243  142.652  -31.000  -36.000     0.187376   30.317
   40.238  142.652  -30.500  -36.000     0.197368   30.317
   40.234  142.652  -30.000  -36.000     0.207360   30.317
   40.229  142.651  -29.500  -36.000     0.214592   30.317
   40.225  142.651  -29.000  -36.000     0.221824   30.317
   40.220  142.651  -28.500  -36.000     0.229056   30.317
   40.216  142.651  -28.000  -36.000     0.236288   30.317
   40.211  142.651  -27.500  -36.000     0.243520   30.317
   40.207  142.650  -27.000  -36.000     0.250752   30.317
   40.202  142.650  -26.500  -36.000     0.257984   30.317
   40.198  142.650  -26.000  -36.000     0.265216   30.317
   40.193  142.650  -25.500  -36.000     0.272448   30.317
   40.189  142.650  -25.000  -36.000     0.279680   30.317
   40.184  142.649  -24.500  -36.000     0.281968   30.317
   40.180  142.649  -24.000  -36.000     0.284256   30.317
   40.175  142.649  -23.500  -36.000     0.286544   30.317
   40.171  142.649  -23.000  -36.000     0.288832   30.317
   40.166  142.649  -22.500  -36.000     0.291120   30.317
   40.162  142.648  -22.000  -36.000     0.293408   30.317
   40.157  142.648  -21.500  -36.000     0.295696   30.317
   40.153  142.648  -21.000  -36.000     0.297984   30.317
   40.148  142.648  -20.500  -36.000     0.300272   30.317
   40.144  142.647  -20.000  -36.000     0.302560   30.317
   40.139  142.647  -19.500  -36.000     0.300720   30.317
   40.135  142.647  -19.000  -36.000     0.298880   30.317
   40.130  142.647  -18.500  -36.000     0.297040   30.317
   40.126  142.647  -18.000  -36.000     0.295200   30.317
   40.121  142.646  -17.500  -36.000     0.293360   30.317
   40.117  142.646  -17.000  -36.000     0.291520   30.317
   40.112  142.646  -16.500  -36.000     0.289680   30.317
   40.108  142.646  -16.000  -36.000     0.287840   30.317
   40.103  142.646  -15.500  -36.000     0.286000   30.317
   40.099  142.645  -15.000  -36.000     0.284160   30.317
   40.094  142.645  -14.500  -36.000     0.288504   30.317
   40.090  142.645  -14.000  -36.000     0.292848   30.317
   40.085  142.645  -13.500  -36.000     0.297192   30.317
   40.081  142.645  -13.000  -36.000     0.301536   30.317
   40.076  142.644  -12.500  -36.000     0.305880   30.317
   40.072  142.644  -12.000  -36.000     0.310224   30.317
   40.067  142.644  -11.500  -36.000     0.314568   30.317
   40.063  142.644  -11.000  -36.000     0.318912   30.317
   40.058  142.644  -10.500  -36.000     0.323256   30.317
